hogar_id,conglome,vivienda,hogar,ubigeo,factor_expansion_anual,target_pobreza_monetaria_bin,usa_combustible_limpio,usa_combustible_precario,dispositivo_servicio_digital_2,material_techo,nivel_educativo_jefe_ord,dispositivo_servicio_digital_3,piso_precario,ingreso_neto_total_hogar,num_habitaciones,acceso_internet_hogar_derivado,dispositivo_servicio_digital_1,material_pared,tam_hogar,num_ninos_0_5,num_ninos_6_16,num_miembros_afiliados_essalud,estrato_geografico,monto_juntos,acceso_desague_red,monto_bono_gas,monto_pension_65,num_miembros_sin_atencion_salud,acceso_agua_red,num_miembros_con_enfermedad_4_sem,monto_programa_contigo,agua_potable_reportada,tipo_vivienda,monto_otras_transferencias_publicas,monto_bono_electricidad,num_miembros_con_sintoma_4_sem
040105_015734_045_11,015734,045,11,040105,286.62036,1,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,33808.2578125,1.0,1,conexion fija,ladrillo o bloque de cemento,3,0,1,0,de 2 000 a 19 999 habitantes,0,1,0,0,0,1,0,0,0,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,0
040105_015734_052_11,015734,052,11,040105,286.62036,1,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,44126.32421875,3.0,1,pase,ladrillo o bloque de cemento,5,1,1,0,de 2 000 a 19 999 habitantes,0,1,0,0,2,1,1,0,0,casa independiente,0,0,1
040302_015752_021_11,015752,021,11,040302,82.367615,0,0,1,pase,concreto armado,5.0,conexion movil prepago,0,9098.3515625,3.0,1,pase,ladrillo o bloque de cemento,1,0,0,1,area de empadronamiento rural (aer) simple,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040302_015752_023_11,015752,023,11,040302,82.367615,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",5.0,pase,0,7469.193359375,1.0,1,conexion fija,"madera (pona, tornillo, etc)",3,0,1,0,area de empadronamiento rural (aer) simple,0,0,0,0,0,0,0,0,0,casa independiente,0,0,0
040302_015752_024_11,015752,024,11,040302,82.367615,0,1,0,conexion movil post pago control,madera,10.0,pase,0,72650.1328125,6.0,1,pase,adobe,3,0,0,3,area de empadronamiento rural (aer) simple,0,0,0,0,2,0,2,0,0,casa independiente,13894,0,2
040302_015752_076_11,015752,076,11,040302,82.367615,0,0,1,,triplay/estera/carrizo,4.0,,1,37778.79296875,4.0,0,,quincha (caña con barro),3,0,1,0,area de empadronamiento rural (aer) simple,0,0,310,0,0,1,0,0,0,casa independiente,0,0,0
040302_015752_077_11,015752,077,11,040302,82.367615,0,1,0,pase,caña o estera con torta de barro o cemento,6.0,conexion movil prepago,1,15799.05859375,3.0,1,pase,quincha (caña con barro),1,0,0,0,area de empadronamiento rural (aer) simple,0,0,0,0,0,1,0,0,1,casa independiente,0,0,0
040302_015752_078_11,015752,078,11,040302,82.367615,0,0,1,pase,caña o estera con torta de barro o cemento,5.0,conexion movil prepago,1,53009.3125,4.0,1,pase,quincha (caña con barro),3,0,0,0,area de empadronamiento rural (aer) simple,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040302_015752_079_11,015752,079,11,040302,82.367615,0,0,1,pase,triplay/estera/carrizo,5.0,conexion movil prepago,1,23759.625,3.0,1,pase,quincha (caña con barro),2,0,0,0,area de empadronamiento rural (aer) simple,0,0,0,0,2,1,2,0,1,casa independiente,0,0,1
040302_015752_080_11,015752,080,11,040302,82.367615,0,0,1,conexion movil post pago control,triplay/estera/carrizo,4.0,pase,1,16925.845703125,2.0,1,pase,quincha (caña con barro),2,0,0,0,area de empadronamiento rural (aer) simple,0,0,0,0,0,1,1,0,1,casa independiente,0,0,0
040807_015762_002_11,015762,002,11,040807,164.25964,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,1,10429.2158203125,3.0,1,pase,piedra con barro,3,0,2,0,area de empadronamiento rural (aer) compuesto,0,1,0,0,0,1,0,0,1,casa independiente,645,0,0
040807_015762_004_11,015762,004,11,040807,164.25964,1,0,1,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,1,7062.39111328125,1.0,1,pase,adobe,4,1,1,0,area de empadronamiento rural (aer) compuesto,1244,0,0,0,1,1,0,0,0,casa independiente,0,0,1
040807_015762_104_11,015762,104,11,040807,164.25964,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,8620.5966796875,2.0,1,pase,piedra o sillar con cal o cemento,3,1,0,0,area de empadronamiento rural (aer) compuesto,0,0,310,3110,3,0,4,0,0,casa independiente,0,0,2
040807_015762_109_11,015762,109,11,040807,164.25964,1,0,1,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,1,10325.7421875,3.0,1,pase,adobe,4,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,1555,0,0,0,0,0,casa independiente,0,0,0
040807_015762_110_11,015762,110,11,040807,164.25964,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,9520.90234375,3.0,1,pase,adobe,2,1,1,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,2,0,1,0,0,casa independiente,0,0,2
040807_015762_111_11,015762,111,11,040807,164.25964,0,0,1,,"planchas de calamina, fibra de cemento o similares",4.0,,1,12303.52734375,5.0,0,,adobe,1,1,2,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,0,0,0,0,casa independiente,0,0,1
040807_015762_112_11,015762,112,11,040807,164.25964,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",3.0,pase,0,14285.1162109375,4.0,1,pase,ladrillo o bloque de cemento,1,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,1555,1,0,0,0,0,casa independiente,0,0,0
040807_015762_113_11,015762,113,11,040807,164.25964,0,1,0,,"planchas de calamina, fibra de cemento o similares",4.0,,0,20004.353515625,1.0,0,,ladrillo o bloque de cemento,1,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,0,0,0,0,casa independiente,12653,0,1
040408_015773_007_11,015773,007,11,040408,164.25964,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,1,9211.435546875,3.0,1,pase,adobe,3,0,0,0, de 500 a 1 999 habitantes,0,1,310,0,0,1,0,0,1,casa independiente,0,0,0
040408_015773_017_11,015773,017,11,040408,164.25964,1,0,1,pase,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,0,12261.5439453125,1.0,1,pase,adobe,1,0,0,0, de 500 a 1 999 habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040408_015773_027_11,015773,027,11,040408,164.25964,1,0,1,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,9969.4658203125,2.0,1,pase,adobe,1,0,0,0, de 500 a 1 999 habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,0
040408_015773_047_11,015773,047,11,040408,164.25964,0,0,1,conexion movil post pago control,concreto armado,5.0,pase,1,30896.033203125,3.0,1,pase,adobe,2,0,0,0, de 500 a 1 999 habitantes,0,1,0,0,1,1,1,0,1,casa independiente,0,0,0
040408_015773_057_11,015773,057,11,040408,164.25964,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,0,37487.296875,4.0,1,pase,adobe,4,0,1,0, de 500 a 1 999 habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040408_015773_067_11,015773,067,11,040408,164.25964,1,0,1,conexion movil post pago control,madera,6.0,conexion movil prepago,0,16824.396484375,1.0,1,pase,adobe,5,2,1,0, de 500 a 1 999 habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,2
040408_015773_097_11,015773,097,11,040408,164.25964,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,1,11901.123046875,2.0,1,pase,adobe,1,0,0,0, de 500 a 1 999 habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040608_015775_089_11,015775,089,11,040608,164.25964,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,28796.998046875,1.0,1,pase,adobe,2,0,0,0,area de empadronamiento rural (aer) compuesto,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040608_015775_092_11,015775,092,11,040608,164.25964,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,1,53396.08984375,3.0,1,pase,adobe,3,0,0,0,area de empadronamiento rural (aer) compuesto,0,1,0,0,3,1,0,0,1,casa independiente,0,0,3
040608_015775_306_11,015775,306,11,040608,164.25964,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",5.0,pase,0,34144.50390625,2.0,1,pase,triplay/calamina/estera,5,0,2,0,area de empadronamiento rural (aer) compuesto,0,1,0,0,2,1,0,0,1,casa independiente,0,0,2
040608_015775_307_11,015775,307,11,040608,164.25964,0,0,1,pase,concreto armado,5.0,conexion movil prepago,0,86373.421875,5.0,1,pase,ladrillo o bloque de cemento,5,1,2,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,2,1,0,0,1,casa independiente,0,0,2
040608_015775_308_11,015775,308,11,040608,164.25964,1,1,0,pase,concreto armado,6.0,conexion movil prepago,0,2928.643310546875,1.0,1,pase,ladrillo o bloque de cemento,4,0,2,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,2,0,2,0,0,casa independiente,0,0,2
040608_015775_309_11,015775,309,11,040608,164.25964,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,88092.0234375,3.0,1,pase,ladrillo o bloque de cemento,4,0,1,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,3,1,1,0,1,casa independiente,0,0,4
040608_015775_310_11,015775,310,11,040608,164.25964,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,41541.78515625,4.0,1,pase,ladrillo o bloque de cemento,1,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,1,0,0,1,casa independiente,0,0,0
040608_015775_312_11,015775,312,11,040608,164.25964,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,0,28074.02734375,1.0,1,pase,"madera (pona, tornillo, etc)",3,0,0,0,area de empadronamiento rural (aer) compuesto,0,1,0,0,2,1,0,0,1,casa independiente,0,0,2
040110_005527_018_11,005527,018,11,040110,803.9254,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",5.0,pase,0,99822.3203125,2.0,1,pase,ladrillo o bloque de cemento,7,0,2,0, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,casa independiente,0,0,2
040110_005527_077_11,005527,077,11,040110,803.9254,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,16378.0673828125,1.0,1,pase,piedra o sillar con cal o cemento,1,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040110_005527_114_11,005527,114,11,040110,803.9254,0,1,0,pase,concreto armado,6.0,pase,0,63275.0,2.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,0, de 500 000 a más habitantes,0,1,0,0,2,1,2,0,1,casa independiente,0,0,2
040110_005527_171_11,005527,171,11,040110,803.9254,0,1,0,conexion movil post pago control,concreto armado,11.0,pase,0,66148.3515625,5.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,2, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,8683,0,1
040108_005679_046_11,005679,046,11,040108,58.970573,1,1,0,conexion movil post pago control,concreto armado,4.0,conexion movil prepago,0,21981.529296875,2.0,1,pase,ladrillo o bloque de cemento,5,1,1,0,area de empadronamiento rural (aer) simple,0,0,0,0,2,1,0,0,1,casa independiente,0,0,3
040108_005679_118_11,005679,118,11,040108,58.970573,0,1,0,conexion movil post pago control,concreto armado,3.0,pase,0,24052.951171875,5.0,1,pase,ladrillo o bloque de cemento,2,0,2,2,area de empadronamiento rural (aer) simple,0,0,0,0,0,1,1,0,1,casa independiente,7744,0,0
040108_005679_145_11,005679,145,11,040108,58.970573,1,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,pase,0,20694.134765625,1.0,1,pase,ladrillo o bloque de cemento,3,3,0,0,area de empadronamiento rural (aer) simple,0,0,0,0,2,1,2,0,1,casa independiente,0,0,2
040703_010471_059_11,010471,059,11,040703,74.404854,0,1,0,,"planchas de calamina, fibra de cemento o similares",4.0,,0,16032.8935546875,4.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,1,de 2 000 a 19 999 habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,0
040703_010471_072_11,010471,072,11,040703,74.404854,0,1,0,,concreto armado,1.0,,0,99710.140625,5.0,0,,ladrillo o bloque de cemento,3,0,0,2,de 2 000 a 19 999 habitantes,0,1,0,0,3,1,3,0,1,casa independiente,0,0,2
040703_010471_087_11,010471,087,11,040703,74.404854,1,1,0,pase,concreto armado,6.0,conexion movil prepago,0,29542.763671875,4.0,1,pase,ladrillo o bloque de cemento,5,0,2,1,de 2 000 a 19 999 habitantes,0,1,0,0,3,1,2,0,1,casa independiente,0,0,1
040703_010471_099_11,010471,099,11,040703,74.404854,0,1,0,conexion movil post pago control,concreto armado,6.0,conexion movil prepago,0,192840.328125,7.0,1,pase,ladrillo o bloque de cemento,6,0,0,5,de 2 000 a 19 999 habitantes,0,1,0,1555,2,1,1,0,1,casa independiente,10579,0,2
040104_015535_013_11,015535,013,11,040104,286.62036,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,13079.8349609375,1.0,1,pase,ladrillo o bloque de cemento,4,2,0,0, de 500 000 a más habitantes,0,0,0,0,0,0,1,0,0,casa independiente,0,0,0
040104_015535_033_11,015535,033,11,040104,286.62036,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",8.0,pase,0,17984.337890625,1.0,1,pase,ladrillo o bloque de cemento,2,1,0,2, de 500 000 a más habitantes,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040104_015535_068_11,015535,068,11,040104,286.62036,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,25366.236328125,1.0,1,pase,ladrillo o bloque de cemento,4,2,0,0, de 500 000 a más habitantes,0,0,308,0,2,0,1,0,0,casa independiente,0,0,3
040104_015535_085_11,015535,085,11,040104,286.62036,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",3.0,pase,0,29058.212890625,3.0,1,conexion fija,ladrillo o bloque de cemento,3,2,1,0, de 500 000 a más habitantes,0,0,0,0,2,0,2,0,0,casa independiente,0,0,1
040104_015535_104_11,015535,104,11,040104,286.62036,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,63771.59375,2.0,1,pase,ladrillo o bloque de cemento,4,0,2,0, de 500 000 a más habitantes,0,0,0,0,3,0,1,0,0,casa independiente,0,0,3
040104_015535_155_11,015535,155,11,040104,286.62036,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",8.0,conexion movil prepago,0,21570.5390625,2.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,0,casa independiente,0,0,0
040102_015551_003_11,015551,003,11,040102,813.4802,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,48045.796875,6.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,1, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,2
040102_015551_024_11,015551,024,11,040102,813.4802,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,37397.08203125,4.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,1, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,2
040102_015551_065_11,015551,065,11,040102,813.4802,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,7946.689453125,2.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040102_015551_106_12,015551,106,12,040102,813.4802,0,1,0,conexion movil post pago control,concreto armado,5.0,pase,0,75739.0,8.0,1,pase,ladrillo o bloque de cemento,6,0,1,1, de 500 000 a más habitantes,0,1,0,0,4,1,0,0,1,casa independiente,0,0,5
040102_015551_106_22,015551,106,22,040102,813.4802,0,1,0,conexion movil post pago control,,6.0,conexion movil prepago,0,30771.03125,,1,pase,,4,1,2,4, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,,0,0,2
040102_015551_127_11,015551,127,11,040102,813.4802,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,39483.11328125,5.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,2, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,9924,0,1
040102_015551_148_11,015551,148,11,040102,813.4802,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,18802.275390625,1.0,1,pase,"madera (pona, tornillo, etc)",4,2,0,0, de 500 000 a más habitantes,0,1,0,0,0,1,1,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,3
040104_015558_009_11,015558,009,11,040104,208.97969,0,1,0,conexion movil post pago control,concreto armado,9.0,conexion movil prepago,0,58265.9921875,5.0,1,conexion fija,ladrillo o bloque de cemento,4,0,2,3, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,departamento en edificio,0,0,3
040104_015558_034_11,015558,034,11,040104,208.97969,0,1,0,conexion movil post pago control,concreto armado,10.0,conexion movil prepago,0,91835.3046875,8.0,1,pase,ladrillo o bloque de cemento,2,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040104_015558_058_11,015558,058,11,040104,208.97969,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,157617.34375,4.0,1,pase,ladrillo o bloque de cemento,4,1,1,0, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,departamento en edificio,0,0,1
040104_015558_070_11,015558,070,11,040104,208.97969,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,72841.4375,4.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,1, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,departamento en edificio,0,0,2
040104_015558_084_11,015558,084,11,040104,208.97969,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,76747.015625,3.0,1,pase,ladrillo o bloque de cemento,2,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040104_015558_093_11,015558,093,11,040104,208.97969,0,1,0,conexion movil post pago control,concreto armado,10.0,conexion movil prepago,0,48101.24609375,4.0,1,conexion fija,ladrillo o bloque de cemento,4,0,2,0, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,departamento en edificio,0,0,0
040104_015558_129_11,015558,129,11,040104,208.97969,0,1,0,conexion movil post pago control,concreto armado,9.0,pase,0,72804.984375,4.0,1,conexion fija,ladrillo o bloque de cemento,4,0,0,2, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,2
040129_015571_016_11,015571,016,11,040129,39.09841,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,78053.0,3.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,3, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,departamento en edificio,0,0,1
040129_015571_045_11,015571,045,11,040129,39.09841,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,25625.93359375,2.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,departamento en edificio,9841,0,1
040129_015571_059_11,015571,059,11,040129,39.09841,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,67941.0625,4.0,1,conexion fija,ladrillo o bloque de cemento,4,0,2,4, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040129_015571_073_11,015571,073,11,040129,39.09841,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,60949.0703125,6.0,1,conexion fija,ladrillo o bloque de cemento,5,0,0,4, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,4306,0,2
040129_015571_087_11,015571,087,11,040129,39.09841,0,1,0,conexion movil post pago control,concreto armado,11.0,pase,0,110226.0,5.0,1,conexion fija,ladrillo o bloque de cemento,2,0,1,4, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,departamento en edificio,0,0,0
040129_015571_116_11,015571,116,11,040129,39.09841,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,66866.0,8.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,2, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040129_015571_130_11,015571,130,11,040129,39.09841,0,1,0,conexion movil post pago control,concreto armado,4.0,conexion movil prepago,0,35154.53125,5.0,1,pase,ladrillo o bloque de cemento,3,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,2
040104_015611_019_11,015611,019,11,040104,286.62036,0,1,0,pase,concreto armado,3.0,conexion movil prepago,0,19441.669921875,2.0,1,pase,ladrillo o bloque de cemento,3,0,0,0, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,1,casa independiente,0,0,0
040104_015611_032_11,015611,032,11,040104,286.62036,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",1.0,conexion movil prepago,0,44133.0,2.0,1,pase,ladrillo o bloque de cemento,6,2,1,0, de 500 000 a más habitantes,0,0,0,0,1,0,0,0,0,casa independiente,0,0,2
040104_015611_040_11,015611,040,11,040104,286.62036,1,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,49022.8515625,2.0,1,pase,ladrillo o bloque de cemento,6,2,2,0, de 500 000 a más habitantes,0,0,0,0,2,0,1,0,1,casa independiente,0,0,1
040104_015611_045_11,015611,045,11,040104,286.62036,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,0,145818.5,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 500 000 a más habitantes,0,1,0,0,0,0,0,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,0
